"Name","id","Phone","Website/Social Media","Latitude","Longitude","Address","Sub-Category","Last Updated","Created time","Notes","Category","Source","Status","Email","Special Accommodation Hours","SNAP/EBT","WIC","Pickup Offered","Delivery Offered","Delivery/Pickup Notes","Donate"
"Ctown Greenpoint Ave",713,"(718) 482-9840","https://locations.ctownsupermarkets.com/ctown-supermarkets-d936963e6c68?utm_source=Google&utm_medium=organic&utm_campaign=Yext",40.740614,-73.92329,"41-25 Greenpoint Ave, Queens","Supermarket,grocery_or_supermarket,food,point_of_interest,establishment","2020-04-13T04:00:00.000Z","2020-05-29T17:32:14.000Z","7am-8pm daily 718-482-9840
","Groceries",,,,,,,,,,
"Food Universe Marketplace",714,"(718) 392-2559","http://www.keyfood.com/pd/stores/NY/Sunnyside/Food-Universe-1804/B2D3127594",40.745278,-73.92,"4407 43rd Ave, Sunnyside","grocery_or_supermarket,Supermarket,food,point_of_interest,establishment",,"2020-05-29T17:32:14.000Z","Open daily, 6am-10pm 718-392-2559 Grocery Market Beer Deli
","Groceries",,,,,,,,,,
"Stars Deli",715,"(718) 784-1926",,40.74205,-73.925748,"3919 47th Ave, Sunnyside","grocery_or_supermarket,food,point_of_interest,establishment",,"2020-05-29T17:32:14.000Z","[Closed at this time]
","Groceries",,,,,,,,,,
"Stop & Shop (48TH St)",716,"(718) 728-7724","https://stores.stopandshop.com/ny/long-island-city/34-51-48th-street",40.751639,-73.914943,"34-51 48th St, Queens","grocery_or_supermarket,food,point_of_interest,establishment",,"2020-05-29T17:32:14.000Z","Daily until 8pm, 6:00-7:30am for Seniors only [grocery market beer produce deli prepared food] Info <https://stores.stopandshop.com/ny/long-island-city/34-51-48th-street>
","Groceries",,,,,,,,,,
"New Bangla Bazzar & Grocery",717,"(718) 729-3744",,40.744956,-73.91989,"4410 43rd Ave, Sunnyside","grocery_or_supermarket,food,point_of_interest,establishment","2020-05-06T04:00:00.000Z","2020-05-29T17:32:14.000Z","Call (718) 729-3744 Open daily from 10:30AM-10PM
","Groceries",,,,,,,,,,
"Pickles & Pies Food Market & Deli",718,"(718) 634-6041","http://www.picklesandpiesdeli.com/",40.580043,-73.83691,"202 B 116th St, Rockaway Park","food,point_of_interest,establishment",,"2020-05-29T17:32:14.000Z",,"Groceries",,,,,,,,,,
"Rockaway Farmers Market",719,"(718) 945-6800",,40.581413,-73.837781,"11501Beach, Channel Dr, Rockaway Park","grocery_or_supermarket,food,point_of_interest,establishment",,"2020-05-29T17:32:14.000Z",,"Groceries",,,,,,,,,,
"Curran Superior Meat Inc",720,"(718) 634-7408",,40.580517,-73.837821,"239 B 116th St, Rockaway Park","food,point_of_interest,establishment",,"2020-05-29T17:32:14.000Z",,"Groceries",,,,,,,,,,
"Sorrentino's Market",721,"(718) 843-9800",,40.584082,-73.821016,"99-20 Rockaway Beach Blvd, Rockaway Park","grocery_or_supermarket,food,point_of_interest,establishment",,"2020-05-29T17:32:14.000Z",,"Groceries",,,,,,,,,,
"Hamberry's Butcher & Market",722,"(718) 474-2646",,40.607066,-73.819647,"801 Cross Bay Blvd, Broad Channel","food,point_of_interest,establishment",,"2020-05-29T17:32:14.000Z",,"Groceries",,,,,,,,,,
"Channel Market",723,"(718) 945-7400",,40.605994,-73.819994,"925 Cross Bay Blvd, Broad Channel","grocery_or_supermarket,food,point_of_interest,establishment",,"2020-05-29T17:32:14.000Z",,"Groceries",,,,,,,,,,
"Wasserman's Supermarket",724,"(718) 544-7413",,40.72511,-73.820704,"72-51 Main St, Flushing","grocery_or_supermarket,food,point_of_interest,establishment","2020-05-06T04:00:00.000Z","2020-05-29T17:32:14.000Z","7am-10pm Sun-Thurs 7am-5pm Fri 718-544-7413
","Groceries",,,,,,,,,,
"Key Food Supermarkets",725,"(718) 380-5159","http://www.keyfood.com/",40.718569,-73.816928,"79-15 Main St, Flushing","grocery_or_supermarket,Supermarket,food,point_of_interest,establishment",,"2020-05-29T17:32:14.000Z",,"Groceries",,,,,,,,,,
"Haim's International",726,"(718) 969-4226",,40.724913,-73.821181,"72-68 Main St, Flushing","grocery_or_supermarket,Supermarket,food,point_of_interest,establishment",,"2020-05-29T17:32:14.000Z",,"Groceries",,,,,,,,,,
"Paul's Grocery",727,"(718) 380-4154",,40.719008,-73.813255,"14917 Union Tpke, Flushing","grocery_or_supermarket,food,point_of_interest,establishment","2020-04-09T04:00:00.000Z","2020-05-29T17:32:14.000Z","Call for hours, 718-380-4154
","Groceries",,,,,,,,,,
"Express Deli",728,"(718) 969-3704",,40.720846,-73.809489,"79-02 Parsons Blvd, Fresh Meadows","convenience_store,grocery_or_supermarket,food,point_of_interest,establishment","2020-04-09T04:00:00.000Z","2020-05-29T17:32:14.000Z","Call for hours, 718-969-3704
","Groceries",,,,,,,,,,
"Mazal Glatt Supermarket Inc.",729,"(718) 480-1880",,40.72648,-73.821982,"72-02 Main St, Flushing","grocery_or_supermarket,Supermarket,food,point_of_interest,establishment",,"2020-05-29T17:32:14.000Z",,"Groceries",,,,,,,,,,
"Kopernik Polish Deli",730,"(718) 945-5050",,40.5799,-73.83662,"115-07 Rockaway Beach Blvd, Rockaway Park","food,point_of_interest,establishment","2020-04-04T04:00:00.000Z","2020-05-29T17:32:14.000Z",,"Groceries",,,,,,,,,,
"Fiesta Grocery",731,"(718) 849-9665","https://www.fiestamart.com/",40.709343,-73.829469,"80-65 Lefferts Blvd, Jamaica","grocery_or_supermarket,Supermarket,food,point_of_interest,establishment","2020-04-17T04:00:00.000Z","2020-05-29T17:32:14.000Z","10am-7pm daily
","Groceries",,,,,,,,,,
"Homestead Gourmet Shop",732,"(718) 849-1366",,40.708311,-73.830506,"81-45 Lefferts Blvd, Kew Gardens","food,point_of_interest,establishment","2020-04-17T04:00:00.000Z","2020-05-29T17:32:14.000Z","Tue-Sun until 5pm closed Mon
","Groceries",,,,,,,,,,
"Kew Gardens Fish Market",733,"(718) 805-6640",,40.709051,-73.830344,"81-18A Lefferts Blvd, Kew Gardens","food,point_of_interest,establishment","2020-05-02T04:00:00.000Z","2020-05-29T17:32:14.000Z","Closed for now
","Groceries",,,,,,,,,,
"Deliy & Grocery",734,,,40.712155,-73.826455,,,"2020-04-18T04:00:00.000Z","2020-05-29T17:32:14.000Z","open ""until 7pm"" daily
","Groceries",,,,,,,,,,
"ANH Farm: Joy Fruit",735,"(718) 846-7902",,40.707271,-73.835895,"11608 Metropolitan Ave, Jamaica","grocery_or_supermarket,food,point_of_interest,establishment","2020-04-18T04:00:00.000Z","2020-05-29T17:32:14.000Z","open daily 8am-7:30pm
","Groceries",,,,,,,,,,
"Alba's Deli",736,"(718) 805-0347",,40.705939,-73.831232,"11920 Metropolitan Ave, Jamaica","grocery_or_supermarket,food,point_of_interest,establishment","2020-04-18T04:00:00.000Z","2020-05-29T17:32:14.000Z","open daily 7am-9pm
","Groceries",,,,,,,,,,
"Juice 'n Beatz",737,"(718) 406-9091","http://juice-n-beatz.business.site/",40.753465,-73.907003,"5317b Broadway, Woodside","grocery_or_supermarket,food,point_of_interest,establishment","2020-04-21T04:00:00.000Z","2020-05-29T17:32:14.000Z","We are open 24/7 Taking pickup orders Restricting food traffic inside to meet social distancing guide lines <https://www.yelp.com/covid_19_update/juice-n-beatz-woodside>
","Groceries",,,,,,,,,,
"3 Aunties Thai Market",738,"(718) 606-2523","https://3auntiesthaimarket.com/",40.746299,-73.899713,"64-04 39th Ave, Woodside","grocery_or_supermarket,food,point_of_interest,establishment","2020-04-21T04:00:00.000Z","2020-05-29T17:32:14.000Z","Call for hours 718-606-2523 [www.yelp.com/biz/3-aunties-thai-market-woodside][1]

  [1]: http://www.yelp.com/biz/3-aunties-thai-market-woodside
","Groceries",,,,,,,,,,
"75 Deli & Grocery",739,"(718) 296-6469",,40.691237,-73.866335,"75-02 Jamaica Ave, Jamaica","food,point_of_interest,establishment","2020-04-22T04:00:00.000Z","2020-05-29T17:32:14.000Z","75-02 Jamaica Ave, Jamaica, NY 11421 Call (718) 296-6469
","Groceries",,,,,,,,,,
"77 Deli and Grocery",740,"(718) 296-6469",,40.691889,-73.864751,"75-02 Jamaica Ave, Jamaica","food,point_of_interest,establishment","2020-04-22T04:00:00.000Z","2020-05-29T17:32:14.000Z","(718) 480-3390
","Groceries",,,,,,,,,,
"80th St Deli",741,"(718) 296-5613",,40.692249,-73.862328,"80-01 Jamaica Ave, Woodhaven","food,point_of_interest,establishment","2020-05-21T04:00:00.000Z","2020-05-29T17:32:14.000Z","Call (718) 296-5613 6AM-12PM Sun-Sat
","Groceries",,,,,,,,,,
"85 St Deli",742,"(718) 805-8908",,40.692741,-73.859021,"85-01 Jamaica Ave, Jamaica","food,point_of_interest,establishment","2020-05-21T04:00:00.000Z","2020-05-29T17:32:14.000Z","Call (718) 805-8908 24/7
","Groceries",,,,,,,,,,
"86 Deli Grocery",743,,,40.692791,-73.858387,"8517 Jamaica Ave, Jamaica","grocery_or_supermarket,food,point_of_interest,establishment","2020-04-22T04:00:00.000Z","2020-05-29T17:32:14.000Z","Call (718) 846-8184
","Groceries",,,,,,,,,,
"94th Deli & Grill",744,"(718) 850-4300",,40.693977,-73.850475,"9420 Jamaica Ave, Jamaica","food,point_of_interest,establishment","2020-04-22T04:00:00.000Z","2020-05-29T17:32:14.000Z","Call 718-850-4300
","Groceries",,,,,,,,,,
"A&A Grocery",745,,,40.694312,-73.849226,,,"2020-04-22T04:00:00.000Z","2020-05-29T17:32:14.000Z","Call (718) 846-2151
","Groceries",,,,,,,,,,
"Bravo Pioneer Supermarket",746,"(718) 577-0705","https://www.pioneersupermarkets.com/",40.692824,-73.853703,"9034 Jamaica Ave, Jamaica","Supermarket,grocery_or_supermarket,food,point_of_interest,establishment","2020-05-21T04:00:00.000Z","2020-05-29T17:32:14.000Z","Call (718) 577-0705 7am-10pm Mon-Sat, 7am-9pm Sun <https://www.pioneersupermarkets.com/>
","Groceries",,,,,,,,,,
"K&L Delicatessen",747,,,40.749311,-73.889776,,,"2020-04-22T04:00:00.000Z","2020-05-29T17:32:14.000Z","Mon, Wed-Sun 8am-4pm Closed Tue Call 718-779-0506  & check out [www.kldeli76.com/][1]

  [1]: http://www.kldeli76.com/
","Groceries",,,,,,,,,,
"C-Town Supermarket",748,"(718) 296-6994","https://locations.ctownsupermarkets.com/ctown-supermarkets-ad813c7191b0?utm_source=Google&utm_medium=organic&utm_campaign=Yext",40.69164,-73.866648,"74-39 Jamaica Ave, Queens","Supermarket,grocery_or_supermarket,food,point_of_interest,establishment","2020-05-21T04:00:00.000Z","2020-05-29T17:32:14.000Z","Call 718-296-6994 8AM-9pm All days Visit locations.ctownsupermarkets.com
","Groceries",,,,,,,,,,
"Carniceria La Palma",749,"(718) 296-5409",,40.692091,-73.861226,"8030 Jamaica Ave, Woodhaven","food,point_of_interest,establishment","2020-04-22T04:00:00.000Z","2020-05-29T17:32:14.000Z","Call 718-296-5409
","Groceries",,,,,,,,,,
"Carniceria Plaza Meat Market",750,"(718) 850-4139",,40.694139,-73.85126,"93-35 Jamaica Ave, Woodhaven","grocery_or_supermarket,food,point_of_interest,establishment","2020-04-22T04:00:00.000Z","2020-05-29T17:32:14.000Z","Call 718-850-4139
","Groceries",,,,,,,,,,
"Compare Food Market",751,"(718) 296-3627","https://compare-food-market.business.site/?utm_source=gmb&utm_medium=referral",40.691751,-73.863951,"7720 Jamaica Ave, Woodhaven","grocery_or_supermarket,Supermarket,food,point_of_interest,establishment","2020-05-21T04:00:00.000Z","2020-05-29T17:32:14.000Z","Compare Food Market 7:30AM-10PM Mon-Fri, Sat 8AM-10PM, Sun 8AM-9PM Call (718) 296-3627 or Visit compare-food-market.business.site
","Groceries",,,,,,,,,,
"Choice Farm Inc",752,"(718) 482-9431",,40.742582,-73.918931,"4520 46th St, Sunnyside","grocery_or_supermarket,food,point_of_interest,establishment","2020-04-23T04:00:00.000Z","2020-05-29T17:32:14.000Z",,"Groceries",,,,,,,,,,
"Fine Fare Supermarkets",753,"(718) 846-0840","http://www.finefaresupermarkets.com/Circular4Page.aspx",40.693014,-73.854616,"90-01 Jamaica Ave, Jamaica","Supermarket,grocery_or_supermarket,food,point_of_interest,establishment","2020-05-21T04:00:00.000Z","2020-05-29T17:32:14.000Z","(718) 846-0840 7AM-11PM All Days [www.finefaresupermarkets.com][1]

  [1]: http://www.finefaresupermarkets.com
","Groceries",,,,,,,,,,
"Frutas & Verduras",754,,,40.692881,-73.856202,"9011 Jamaica Ave, Jamaica","food,point_of_interest,establishment","2020-04-22T04:00:00.000Z","2020-05-29T17:32:14.000Z","718-480-1258 88-07 Jamaica Ave
","Groceries",,,,,,,,,,
"Hetman",755,,,40.694038,-73.850731,"9414 Jamaica Ave, Jamaica","point_of_interest,establishment","2020-04-22T04:00:00.000Z","2020-05-29T17:32:14.000Z","(718) 296-7744
","Groceries",,,,,,,,,,
"J & J Fresh Farm Market",756,,,40.692211,-73.859503,,,"2020-04-22T04:00:00.000Z","2020-05-29T17:32:14.000Z",,"Groceries",,,,,,,,,,
"Jamaica Gourmet Deli",757,,,40.692553,-73.855343,,,"2020-04-22T04:00:00.000Z","2020-05-29T17:32:14.000Z","(718) 480-1032 <https://www.facebook.com/JamaicaGourmetDELI/>
","Groceries",,,,,,,,,,
"Jamaica Station Deli",758,,,40.692925,-73.856406,,,"2020-04-22T04:00:00.000Z","2020-05-29T17:32:14.000Z","(718) 849-5956
","Groceries",,,,,,,,,,
"L&Y Deli&Grocery INC",759,,,40.694222,-73.849845,,,"2020-04-22T04:00:00.000Z","2020-05-29T17:32:14.000Z","(718) 805-8352
","Groceries",,,,,,,,,,
"La Oaxaqueña Fruits & Vegetables",760,,,40.693043,-73.854277,"9011 Jamaica Ave, Jamaica","food,point_of_interest,establishment","2020-04-22T04:00:00.000Z","2020-05-29T17:32:14.000Z","(718) 441-3010
","Groceries",,,,,,,,,,
"La Pinata Deli",761,"(347) 960-8693",,40.691995,-73.864014,"7801 Jamaica Ave, Queens","restaurant,food,point_of_interest,establishment","2020-04-22T04:00:00.000Z","2020-05-29T17:32:14.000Z","(347) 960-8693
","Groceries",,,,,,,,,,
"M&M Natural Fruits",762,"(347) 706-5173","https://m-m-fish-and-fruit-market.business.site/?utm_source=gmb&utm_medium=referral",40.692166,-73.860732,"8502 Jamaica Ave, Woodhaven","Supermarket,grocery_or_supermarket,food,point_of_interest,establishment","2020-04-22T04:00:00.000Z","2020-05-29T17:32:14.000Z","(718) 480-1531
","Groceries",,,,,,,,,,
"Manor Delicatessen",763,"(718) 849-2836","http://www.manordeli.com/",40.693943,-73.850766,"9412 Jamaica Ave, Jamaica","food,point_of_interest,establishment","2020-05-21T04:00:00.000Z","2020-05-29T17:32:14.000Z","(718) 849-2836 Mon 7am-3pm Tues-Fri 7am-apm Sat 7am-5pm Sun Closed [www.manordeli.com][1]

  [1]: http://www.manordeli.com
","Groceries",,,,,,,,,,
"Woodhaven Mini Mart",764,"(718) 441-6622",,40.69332,-73.852513,"9218 Jamaica Ave, Woodhaven","convenience_store,food,point_of_interest,establishment","2020-04-22T04:00:00.000Z","2020-05-29T17:32:14.000Z","+1 718-441-6622
","Groceries",,,,,,,,,,
"Noaya Grocery Corporation",765,,,40.691912,-73.864246,,,"2020-04-22T04:00:00.000Z","2020-05-29T17:32:14.000Z","(718) 647-1757
","Groceries",,,,,,,,,,
"Sam's Deli & Grocery",766,"(718) 441-1662",,40.692539,-73.857071,"87 Jamaica Ave #8, Jamaica","restaurant,food,point_of_interest,establishment","2020-04-22T04:00:00.000Z","2020-05-29T17:32:14.000Z","+1 718-441-1662
","Groceries",,,,,,,,,,
"Sammy Gourmet Deli",767,,,40.69203,-73.861907,,,"2020-05-21T04:00:00.000Z","2020-05-29T17:32:14.000Z","(718) 296-0324 6AM-12AM All Days
","Groceries",,,,,,,,,,
"Scaturro Super Market",768,"(718) 441-1302",,40.692659,-73.859469,"84-39 Jamaica Ave, Woodhaven","Supermarket,grocery_or_supermarket,food,point_of_interest,establishment","2020-04-22T04:00:00.000Z","2020-05-29T17:32:14.000Z","(718) 441-1302
","Groceries",,,,,,,,,,
"Woodhaven Gourmet Deli",769,"(718) 880-2750",,40.692253,-73.858827,"85-02 Jamaica Ave, Jamaica","home_goods_store,point_of_interest,establishment","2020-04-22T04:00:00.000Z","2020-05-29T17:32:14.000Z","Closed at this time. +1 718-880-2750
","Groceries",,,,,,,,,,
"Puerto Plata Fish Market",770,"(718) 759-6732","http://puertoplataseafood.business.site/",40.681666,-73.879867,"391 Arlington Ave, Brooklyn","food,point_of_interest,establishment","2020-04-26T04:00:00.000Z","2020-05-29T17:32:14.000Z","Wed-Sun 2pm - 7:30pm Operating under no contact delivery & pick up services. Menu on Insta  !! Call !! DM !! Pass by !! (718) 759-6732 \*first BK mapped\*\* Updates Menu on Inst & [www.instagram.com/puertoplataseafood][1]

  [1]: http://www.instagram.com/puertoplataseafood
","Groceries",,,,,,,,,,
"Phil-Am Food Mart",771,"(718) 899-1797","http://phil-amfoodmart.com/",40.746215,-73.895266,"4003 70th St, Queens","grocery_or_supermarket,Supermarket,food,point_of_interest,establishment","2020-04-27T04:00:00.000Z","2020-05-29T17:32:14.000Z","Thu-Tues 9:30am-5pm (Closed Wed) Call (718) 899-1797 Email ordering available See updates here [www.instagram.com/p/B\_TJFn-AIsF/][1] & [www.phil-amfoodmart.com/][2]

  [1]: http://www.instagram.com/p/B_TJFn-AIsF/
  [2]: http://www.phil-amfoodmart.com/
","Groceries",,,,,,,,,,
"Stop and Shop",772,"(718) 803-0863","https://stores.stopandshop.com/ny/maspeth/74-17-grand-avenue",40.730962,-73.888137,"74-17 Grand Ave, Queens","grocery_or_supermarket,food,point_of_interest,establishment","2020-04-28T04:00:00.000Z","2020-05-29T17:32:14.000Z","7:30am-8:00pm (Pharmacy Mon-Fri 10am-6pm Sat-Sun 10-5 Call Rx 718- 803-3025) S&S working with a fundraiser to give away Face Masks to Protect NYC Senior Citizens. #FreeMasksForNYC [www.gofundme.com/f/free-face-masks-for-nyc-seniors][1]

  [1]: http://www.gofundme.com/f/free-face-masks-for-nyc-seniors
","Groceries",,,,,,,,,,
"Associated Supermarket",773,"(718) 381-1493","http://www.shopassociated.com/",40.707652,-73.915418,"333 Seneca Ave, Ridgewood","Supermarket,grocery_or_supermarket,food,point_of_interest,establishment","2020-04-30T04:00:00.000Z","2020-05-29T17:32:14.000Z","Call for hours 718-381-1493 [www.shopassociated.com][1]

  [1]: http://www.shopassociated.com
","Groceries",,,,,,,,,,
"Tikvah Kosher Meat",774,"(718) 575-8200",,40.727098,-73.822322,"71-28 Main St, Flushing","grocery_or_supermarket,food,point_of_interest,establishment","2020-05-06T04:00:00.000Z","2020-05-29T17:32:14.000Z","Open 8am-6pm Sun-Thurs 8am-2pm Fri
","Groceries",,,,,,,,,,
"Paul's Market",775,"(718) 746-7285","None",40.761224,-73.789669,"3921 192nd St, Flushing","Supermarket","2020-05-02T04:00:00.000Z","2020-05-29T17:32:14.000Z","6am-8pm Please Wear Mask
","Groceries","Local","Open","t","None","Yes","Unknown","Yes (Call ahead)","No","N/A
","None"
"Han Kook Meat Market",776,,,40.757876,-73.795698,,,"2020-04-05T04:00:00.000Z","2020-05-29T17:32:14.000Z","11am-10pm Takeout and Delivery Only (718) 762-6245
","Groceries",,,,,,,,,,
"Manna Catering",777,"(718) 352-0175",,40.757729,-73.788621,"192-20 Northern Blvd, Flushing","meal_takeaway,restaurant,food,point_of_interest,establishment","2020-05-02T04:00:00.000Z","2020-05-29T17:32:14.000Z","7am-9pm Takeout
","Groceries",,,,,,,,,,
"Raindew True Value",778,"(718) 539-7559","http://www.truevalue.com/raindew",40.764009,-73.786705,"35-15 Francis Lewis Blvd, Queens","hardware_store,home_goods_store,point_of_interest,establishment","2020-04-19T04:00:00.000Z","2020-05-29T17:32:14.000Z","Monday to Fridays 8am-7pm;  Saturday-Sunday 9am-5pm Curbside Pickup, via email curbside@raindew.com
","Groceries",,,,,,,,,,
"Food Universe Marketplace",779,"(718) 445-7472","http://www.keyfood.com/",40.764198,-73.787062,"35-09 Francis Lewis Blvd, Flushing","grocery_or_supermarket,Supermarket,food,point_of_interest,establishment","2020-04-19T04:00:00.000Z","2020-05-29T17:32:14.000Z","Delivery via instacart Open 7am - 8pm
","Groceries",,,,,,,,,,
"Robert's Prime Meats & Deli",780,"(718) 423-1414","http://www.robertsprimemeatsontheblvd.com/",40.765612,-73.78896,"34-23 Francis Lewis Blvd, Flushing","food,point_of_interest,establishment","2020-04-19T04:00:00.000Z","2020-05-29T17:32:14.000Z","Monday-Friday 8am-7pm;  Saturday 8am-6pm;  Sunday 9am-6pm Limited 2 customers in store Text your order for curb side pickup 516-668-2743. Call 718-423-1414 for Delivery.
","Groceries",,,,,,,,,,
"Key Food Supermarket",781,"(718) 945-5220","http://www.keyfood.com/",40.586965,-73.81259,"87-15 Rockaway Beach Blvd, Far Rockaway","Supermarket,grocery_or_supermarket,food,point_of_interest,establishment","2020-04-04T04:00:00.000Z","2020-05-29T17:32:14.000Z",,"Groceries",,,,,,,,,,
"Ralph's II Deli",782,"(718) 352-8546",,40.769854,-73.789241,"200-01 32nd Ave, Bayside","point_of_interest,establishment","2020-04-19T04:00:00.000Z","2020-05-29T17:32:14.000Z","Open but closed on Sundays
","Groceries",,,,,,,,,,
